Word	Frequency	Diversity	Clusters	Synsets
purely	13	0.26210592818965484	5	1
ford	13	0.2535418433040761	1	9
narrative	13	0.20181380838627933	4	2
fault	13	0.2063706008349124	2	8
owe	13	0.2345687166217063	4	3
electrical	13	0.23324976638573652	4	2
absolutely	13	0.23254726148606977	3	2
kingdom	13	0.24965135237925248	5	6
fifth	13	0.33786049294747517	5	5
eighty	13	0.21294471818873198	3	2
aggressive	13	0.2716351665986227	4	3
comfortable	13	0.3104826516619364	3	5
tackle	13	0.3365916125414936	3	8
improvement	13	0.18582329009311438	3	3
robin	13	0.27294509968260433	4	2
practically	13	0.2832891165538773	5	3
creature	13	0.2079681628142526	3	3
hammer	13	0.2778511127355091	6	10
thursday	13	0.16480601033200118	4	1
conversion	13	0.22661780905616885	5	9
ultra	13	0.21196542303698085	5	1
expenditure	13	0.1533787443863268	7	3
banks	13	0.14600250212085206	4	19
moscow	13	0.2645358171167453	4	1
mixture	13	0.19364111681983692	4	5
wash	13	0.23962151011687313	5	21
parish	13	0.2327155279261311	5	2
superior	13	0.2724705416393016	4	13
distribute	13	0.29209734194047915	5	10
practise	13	0.2767782340743801	4	3
tall	13	0.24781619709538102	4	5
constable	13	0.19066531848237034	4	3
hell	13	0.18509020263646236	4	6
curtain	13	0.19803447543022962	5	3
pour	13	0.19507438221689127	3	6
despair	13	0.154057500675358	3	3
sweet	13	0.25511612833473135	4	16
neck	13	0.2132901997750696	5	6
successfully	13	0.31700738371232706	3	1
semi	13	0.31407801000474744	3	3
pump	13	0.24638766068546156	4	11
tired	13	0.1947454174525971	5	6
upright	13	0.1203852224832253	5	5
iron	13	0.2248908994608264	5	6
silent	13	0.2126769292866661	5	6
slope	13	0.20083072947827613	5	3
bottle	13	0.20657629772409303	3	5
boat	13	0.21633403665198792	5	3
arch	13	0.2789963279712528	5	8
rope	13	0.1581803863925727	3	4
sander	13	0.1746553518172678	4	1
arouse	13	0.21655920577415488	3	7
petrol	13	0.16694875782610744	4	1
distribution	13	0.24937921864359966	5	4
endorse	13	0.22725290124140993	5	4
reputation	13	0.2056017113567821	4	3
tuesday	13	0.21375253377837966	3	1
broker	13	0.18461938496651045	4	3
react	13	0.2186303198254191	4	3
profitable	13	0.23530048692391176	4	1
contractor	13	0.17913673206787395	6	4
bass	13	0.2532218254490176	4	9
retail	13	0.24949829582427366	4	4
friendly	13	0.2981934119064187	3	5
tension	13	0.18024189747564387	5	6
license	13	0.2250942511037573	5	5
interval	13	0.2040535221557565	5	4
brew	13	0.27018433440137574	4	3
quantity	13	0.21513855581210495	4	3
builder	13	0.223774576421025	3	3
ticket	13	0.2031315964655815	4	7
privatisation	13	0.15680184628824853	4	1
media	13	0.23346966864681387	4	11
bat	13	0.23672673990153237	5	10
wage	13	0.19861311749273453	5	2
hut	13	0.17339096362679146	5	2
humour	13	0.17349473410647662	3	7
outsider	13	0.20995256267394205	3	2
ultimately	13	0.2984772170077615	2	1
unaware	13	0.16137109708045339	4	1
hire	13	0.29473215305388406	5	5
statutory	13	0.23795850680993696	5	2
breed	13	0.23572851602708322	5	6
chapel	13	0.233471641763067	4	2
banker	13	0.2148473236226733	5	2
helen	13	0.17623308379711367	5	1
halifax	13	0.24776628074879883	5	1
ruin	13	0.30900493787143896	4	12
canal	13	0.1785504756953261	5	4
pet	13	0.2521599660770421	3	7
ink	13	0.20091711519267094	5	5
sample	13	0.27001203399212703	4	4
ec	13	0.24205541515729462	3	1
boundary	13	0.22370088719946496	4	3
negative	13	0.27059207099708416	5	12
greens	13	0.1430708977550556	5	10
cm	13	0.15503110449717802	6	2
viewpoint	12	0.2648020509633588	3	2
unexpected	12	0.3028426350719934	3	1
innocent	12	0.21213900177912315	6	8
underline	12	0.25779901845350167	4	3
deserve	12	0.2659952453856174	6	1
greeley	12	0.1300122003520516	4	1
christie	12	0.15498119610510042	4	1
anthropology	12	0.17370053052937331	3	1
intensive	12	0.25525893774064706	4	4
specifically	12	0.33014488566215605	3	1
founder	12	0.284812758105141	3	7
pad	12	0.23872845266405932	5	11
frequent	12	0.28411829871292554	4	4
journey	12	0.17934018625945913	3	3
bout	12	0.23975225652133247	3	4
darkness	12	0.1600157210934774	4	6
sharpen	12	0.21422282128984219	4	8
flame	12	0.2169692938397385	6	4
trail	12	0.30492663745236426	2	8
infant	12	0.20141205329856227	5	1
furthermore	12	0.2302184569471931	5	1
hip	12	0.1711286973689584	3	6
seed	12	0.243278384649556	4	13
cope	12	0.21800413305787025	3	3
sheer	12	0.19950399787784276	3	8
wit	12	0.2145968130093566	3	3
reproduce	12	0.23737390071608963	4	4
modernist	12	0.18107696630957185	4	1
noticeable	12	0.2547223570676886	2	4
cave	12	0.2242322611128407	4	3
accessible	12	0.22162623845871907	4	4
lewis	12	0.219108773852717	5	6
underlie	12	0.26692032454648323	4	2
johnson	12	0.26749090339764264	3	3
canon	12	0.21054387733106938	2	6
formation	12	0.31074681020523304	5	7
trace	12	0.24810959418769363	4	14
deliberate	12	0.23963059239434237	3	4
sculptor	12	0.1759148966899898	4	2
jew	12	0.18084961265681135	4	1
justification	12	0.166815468240616	2	3
loud	12	0.1963189725880247	4	4
sunshine	12	0.18409235752867614	4	3
lover	12	0.2006104082236524	2	3
attribute	12	0.2543438715046049	3	4
necessity	12	0.2126269305388748	2	2
virtually	12	0.2754929780065348	1	2
generosity	12	0.15845313186481688	5	2
assist	12	0.29989436787614454	3	5
nec	12	0.20745431702303407	4	1
excess	12	0.29764344748779953	5	5
breach	12	0.19256212281553084	4	5
sue	12	0.19916889290649065	3	2
disable	12	0.27873899955722836	4	2
moving	12	0.2549794446247578	3	19
joy	12	0.19548769157351895	4	4
traveller	12	0.23079753036376108	4	1
mistaken	12	0.2464545701691558	3	4
proud	12	0.21686110729175548	5	2
peking	12	0.1519516692922919	4	1
barrier	12	0.18257074123049466	4	3
allege	12	0.21995075520509388	3	1
infect	12	0.20171046726918884	5	4
consistent	12	0.2876947286354987	2	4
condemn	12	0.24461759855969303	2	6
earning	12	0.1811351811704729	4	2
al	12	0.23162472689021016	4	2
spare	12	0.2979682961764849	4	13
valley	12	0.18017108071101248	4	1
enthusiastic	12	0.22259035653642759	4	1
administrative	12	0.24337748795805136	5	1
discard	12	0.3370600835306358	6	4
remote	12	0.24912429632915853	4	6
tom	12	0.22707463674479036	4	3
pole	12	0.23647229645436466	3	13
abrasive	12	0.18498436649981853	5	3
dinner	12	0.1752310900504178	4	2
passionate	12	0.21481629019436063	4	1
february	12	0.23196956584464598	5	1
ira	12	0.21977819525623613	4	3
normally	12	0.3161418173255606	5	1
brake	12	0.20094743552382255	4	7
frozen	12	0.26527431441816596	3	17
ho	12	0.23079092985694083	5	1
awful	12	0.18483984241328533	3	7
pipe	12	0.22530364778579196	3	9
smell	12	0.18301244493119898	5	10
tower	12	0.20041137751809793	3	4
sorry	12	0.14710714912125503	4	4
cool	12	0.26915542902155026	3	11
beach	12	0.20933126194131388	5	2
plaster	12	0.19278403650540707	5	11
drawing	12	0.22952211277995505	3	42
hel	12	0.24078771910568442	3	1
lower	12	0.21013811859355083	5	16
acceptable	12	0.2257064889312632	4	4
strip	12	0.25015632949193356	4	19
sur	12	0.10314278929749572	4	1
fille	12	0.07253769782353074	4	1
wonderful	12	0.20949889437509617	2	1
deed	12	0.2054086880908438	5	2
woodland	12	0.19852917493453048	3	1
entrance	12	0.2092460714652138	4	5
sleeve	12	0.17125005064052132	4	2
characteristics	12	0.19688027533175853	5	4
disclose	12	0.23591907563871128	4	2
commend	12	0.19788720275588656	4	5
compound	12	0.3043354869230878	5	11
morale	12	0.18911679401660245	4	2
fraud	12	0.1737873534365635	3	3
cop	12	0.2574178863045038	5	3
microphone	12	0.1612286328506192	3	1
analyst	12	0.18064129297569653	4	3
sweden	12	0.20847868871786715	6	1
thames	12	0.18183351000997572	5	1
newly	12	0.20984645674981992	6	1
leisure	12	0.2707961412037189	3	2
glow	12	0.20081519720414878	4	12
ga	12	0.20643524475202488	4	3
overture	12	0.16082858539794284	6	3
deaths	12	0.19651089645899986	4	8
widow	12	0.2185172135152116	4	2
curious	12	0.2505085324856147	4	3
mad	12	0.215056431573483	4	4
binary	12	0.1901649601107279	4	4
zealand	12	0.23091899223725432	3	1
commonwealth	12	0.25195220381337324	4	4
freeze	12	0.2346177251903424	4	14
substantial	12	0.25489207079107606	5	5
investigate	12	0.24329705513094355	4	2
shell	12	0.2673679107978956	3	18
exhibit	12	0.32634487384396077	3	6
assemble	12	0.2838038716299049	4	3
tempt	12	0.2379445950656179	3	6
spectrum	12	0.21396763817480713	4	2
horror	12	0.20722994275533554	4	3
satellite	12	0.23769621828881493	4	5
stranger	12	0.17067582942207316	5	5
signature	12	0.27475452208673146	4	5
intensity	12	0.20444947058023277	4	4
birth	12	0.22486062275410892	3	6
enthusiasm	12	0.16300063102828913	4	3
thirteen	12	0.2990447652503278	4	2
auction	12	0.1805683183040947	4	3
revenue	12	0.16234055589688698	4	2
taylor	12	0.2765880146758175	4	3
pile	12	0.22691475388843654	5	11
reserve	12	0.18003593395620152	2	11
wildlife	12	0.2255808318598108	4	1
brent	12	0.19276236434223645	2	1
billion	12	0.16992764802667212	5	5
consortium	12	0.2141908041472126	4	1
pan	12	0.16308499172404844	5	7
economics	12	0.2358644513958598	4	1
motive	12	0.1925552025016705	5	5
barely	12	0.20378738278165112	5	2
warning	12	0.19781860506305637	5	8
cattle	12	0.20726526138060306	5	1
exceed	12	0.17667317075882225	5	3
storage	12	0.23800240012481458	3	6
civilian	12	0.25193126380404857	3	2
living	12	0.209108007113283	3	17
ridge	12	0.2034123135718362	4	11
hostel	12	0.22112707930133957	4	2
pos	11	0.22700179553214977	5	4
scholarly	11	0.18770200726174358	5	1
orient	11	0.27163149925535746	4	7
submission	11	0.2039242406275373	4	7
indirect	11	0.2606726447647148	5	5
consult	11	0.27604703483957527	3	4
faithful	11	0.23256140400240388	4	5
integrate	11	0.22476445382112809	4	4
significantly	11	0.29078007704381853	3	3
favourable	11	0.2070795033954262	4	4
assistance	11	0.19895805702751454	3	2
inadequate	11	0.23305796895057931	2	2
directive	11	0.18881312361006158	4	2
statistical	11	0.2324589186697277	4	1
angus	11	0.16902857096316368	3	2
stomach	11	0.2277132251333291	3	6
hardship	11	0.17925544951320396	3	3
essence	11	0.2526967943186843	3	4
primitive	11	0.23679267387726155	3	7
seventeen	11	0.2980928273772797	2	2
psychology	11	0.20618931861015863	3	1
functional	11	0.22245092904216762	5	6
events	11	0.24078547904300895	4	4
explicitly	11	0.27218987934521643	3	1
shortly	11	0.20883502883741328	4	5
earn	11	0.22816818254234467	4	2
firmly	11	0.2644273769345999	3	3
flexibility	11	0.1827356917737906	4	3
faster	11	0.25943963380969254	3	11
councillor	11	0.17562953859664454	4	1
minimal	11	0.2669089118398487	3	1
invisible	11	0.2306739588526838	4	2
helpful	11	0.20453306698259643	3	1
hawkes	11	0.18459537872006335	5	3
atlantic	11	0.14295973464804695	4	2
accent	11	0.23627010408465224	2	7
agreed	11	0.2437361273434119	3	8
enlarge	11	0.29096529094655416	5	4
pride	11	0.25985683831175604	3	6
fascist	11	0.19821223211153052	4	2
evoke	11	0.18179247493093306	4	5
depart	11	0.23770215840485526	4	6
consent	11	0.20633141868916158	3	2
constraint	11	0.1867022795273997	3	3
intervention	11	0.18244176655068634	3	5
inferior	11	0.2625630907709121	3	8
monkey	11	0.19642829557560998	5	4
unilateral	11	0.1332360606071756	4	2
anglican	11	0.20403298184081956	5	2
destruction	11	0.16896008123948783	3	3
adjust	11	0.25414293900595547	3	5
exact	11	0.2716945878877368	3	4
rescue	11	0.2948687481032637	4	3
aggression	11	0.17815583258086162	3	5
request	11	0.25804505057868093	1	5
chase	11	0.29019019542967867	3	7
clever	11	0.2555104796615786	5	3
supplier	11	0.23839165261360182	3	1
consensus	11	0.16370284068018864	2	1
grave	11	0.23706311684050962	4	8
dedicate	11	0.3303082872247447	3	4
awkward	11	0.25972252532876566	3	6
rumour	11	0.14950333223856938	5	2
respective	11	0.3907994766704716	4	1
collective	11	0.27324020840101026	3	4
repayment	11	0.13456698932740466	3	2
judicial	11	0.15356779649741562	4	4
poison	11	0.22458083676385268	5	7
firms	11	0.1937682214554309	5	3
disappoint	11	0.24702977663657555	4	1
initiative	11	0.23727837415014427	3	3
delivery	11	0.24308028495299291	4	7
sadly	11	0.260872358229159	1	3
india	11	0.2211222167238284	3	1
tribunal	11	0.16944920457915771	4	1
outcome	11	0.17574404672285462	3	2
countryside	11	0.22731709334807693	4	1
advocacy	11	0.16700512150364571	3	1
durham	11	0.29394717916451074	2	2
underneath	11	0.2639638456047606	3	2
organ	11	0.22178465348252	3	6
admission	11	0.23011795044677258	4	4
recover	11	0.24489097084703315	2	6
anxiety	11	0.17099541024768514	3	2
taxation	11	0.13510813420955115	5	3
resign	11	0.15774815869250888	4	4
tariff	11	0.18363456089869337	4	2
sentiment	11	0.17977459787510475	4	2
provisional	11	0.27022476499395975	4	1
grab	11	0.1939376691311835	5	8
insider	11	0.18516560326749307	4	1
walter	11	0.24532503323650723	3	1
afraid	11	0.09949481354558397	4	4
stable	11	0.29103279276686334	4	7
hook	11	0.17933397820992078	5	20
rod	11	0.21347771479053793	4	6
swear	11	0.15423670224692512	4	5
greet	11	0.23594174979108012	4	4
string	11	0.22143158847414532	4	17
sink	11	0.2518142043945405	4	13
vertical	11	0.21902412025868723	4	6
breathe	11	0.19379626580105197	3	9
shoot	11	0.25678623710241855	4	22
cambridge	11	0.18381037253008348	4	3
soloist	11	0.16427463375040235	4	1
pity	11	0.14641216557734146	4	4
exposure	11	0.21723463777987953	4	10
masterpiece	11	0.18246625672584552	3	2
firebird	11	0.1701553799110012	2	3
onwards	11	0.2017297860584286	4	1
isolation	11	0.17960608789343094	6	5
bare	11	0.30771556697701413	3	13
virgin	11	0.1680248542074126	3	5
statue	11	0.18980891807052458	6	1
storm	11	0.24157651447350267	3	8
desperate	11	0.2505419369115286	4	7
learnt	11	0.1965693522721997	5	6
reduction	11	0.2060796997457566	4	3
chen	11	0.10383075013447979	4	1
jack	11	0.23055295928512132	3	14
prominent	11	0.27806073115677965	3	2
thomas	11	0.25262934652316477	4	5
virus	11	0.13288149680354355	3	3
assure	11	0.2536381317893143	3	6
era	11	0.21628613103049102	4	3
widespread	11	0.2398454414020412	5	2
ditch	11	0.2190901623930204	5	8
export	11	0.2237584110030624	4	4
rid	11	0.24745618146817422	4	1
continuity	11	0.20918283919596295	4	3
disposal	11	0.23156969371261715	4	4
bother	11	0.19072238684828238	3	8
beethoven	11	0.12173581068577652	4	2
un	11	0.2737735101302872	3	1
poverty	11	0.20420081427265907	5	1
leaflet	11	0.1976210338023253	3	3
anger	11	0.25139640581300465	3	5
eagle	11	0.21119348276944783	3	6
premise	11	0.2171338376395492	3	4
alloy	11	0.18793143920393457	4	4
announcement	11	0.17416443539851237	3	2
butler	11	0.3071318824578678	3	3
kid	11	0.18329365682080698	4	7
recruit	11	0.27380913345602864	4	5
damp	11	0.23624293584502365	3	6
accommodation	11	0.1948934948261387	3	6
confront	11	0.25023818300496736	2	4
ai	11	0.22698464754534922	3	4
suicide	11	0.1890157638019171	3	2
fortunate	11	0.18570602156069088	4	3
forgery	11	0.12045544518709782	5	2
dependent	11	0.2174070182783307	4	7
idle	11	0.2566007363248495	5	10
distort	11	0.2477958434731276	3	5
flavour	11	0.17776657223991751	4	4
questions	11	0.17537442053352129	5	11
cable	11	0.26752208274429917	3	8
proceedings	11	0.18244165788161765	3	8
friendship	11	0.19406900302232255	3	1
comrade	11	0.22108931923478262	3	3
rice	11	0.20634476672511307	4	5
elizabeth	11	0.25023918519189486	4	2
diamond	11	0.23856445562856274	4	6
brass	11	0.24722825549732158	4	7
pension	11	0.1808769481887035	4	2
bark	11	0.24225176250269032	3	9
reporter	11	0.21253206964038027	3	1
default	11	0.20033415000252333	5	5
receiver	11	0.21060974427518922	5	6
distortion	11	0.16864528179491212	4	6
isle	11	0.2129353395782493	2	1
commando	11	0.1505165475465172	3	2
shallow	11	0.26336425870919095	3	6
cloth	11	0.22767621484121392	5	1
precedent	11	0.1751351840731816	4	5
atomic	11	0.1979455202621514	3	3
departments	11	0.16931759868024826	3	3
polytechnic	11	0.16195091603245845	5	1
shah	11	0.177279817937673	4	1
naval	11	0.24014221243376885	5	1
flexible	11	0.2818069746555536	4	5
pop	11	0.2325700014951981	4	19
incidentally	11	0.31521539271076393	5	2
catherine	11	0.19721787068983565	4	2
skinner	11	0.18486299272018575	4	5
cancer	11	0.18128858013755156	3	5
fortunately	11	0.25376360642615287	3	1
ram	11	0.21603151267166057	3	9
journal	11	0.24534081132821076	2	5
jewish	11	0.2557199297472083	3	1
compression	11	0.10944154386272667	5	4
palestinian	11	0.19885967600117913	4	2
chose	10	0.31640993369201825	3	3
predecessor	10	0.27828597446958625	3	2
patent	10	0.22482650379733723	3	7
feminist	10	0.17809022438016905	6	2
readily	10	0.2615004843878069	4	2
cheaper	10	0.22898362073506404	3	4
vigorous	10	0.2809379851882289	3	2
conscience	10	0.17639210183125126	2	3
transformation	10	0.23149299363728262	4	5
harder	10	0.1964749746008796	4	22
separation	10	0.2180936537324197	4	9
twice	10	0.2717655299750387	4	2
devil	10	0.21242071577356966	2	7
defender	10	0.2501888770314606	5	2
usa	10	0.2550840836723408	4	2
effectiveness	10	0.18161765174698252	2	2
conclude	10	0.1699648327468773	4	5
wander	10	0.18990971402093462	3	5
sack	10	0.30774798810539145	2	13
writing	10	0.20142631497763963	3	15
possess	10	0.2858244944207404	3	4
scrap	10	0.25832942197537856	3	7
speculation	10	0.18469595869386765	3	4
honour	10	0.2539781636706711	4	7
vitally	10	0.14320680866077326	4	1
undermine	10	0.1537468628960455	4	2
nail	10	0.25577202233451246	3	10
anywhere	10	0.17740058664979438	3	1
competitor	10	0.27002947673543326	2	1
locomotive	10	0.15141605945225792	2	2
climber	10	0.17844408887141422	3	5
angry	10	0.2678327551316654	3	3
logic	10	0.18071293711036351	3	5
absurd	10	0.21128670203923106	2	3
repetition	10	0.19748115027534943	3	3
revive	10	0.3384181137285676	3	5
rational	10	0.20981543318979665	3	5
furniture	10	0.20429599058239356	3	1
medicine	10	0.215054821307963	3	5
publisher	10	0.22316455723405682	2	3
humane	10	0.28527917495447314	5	3
absorb	10	0.2675567491784109	4	9
journalism	10	0.19481354300934656	1	2
transform	10	0.2774323799148818	3	7
canto	10	0.18819257939695463	3	2
musician	10	0.2606168835514976	4	2
logical	10	0.210791733924665	3	4
resemble	10	0.19227543251525966	3	1
diary	10	0.19353527299881407	3	2
dull	10	0.26433848117355685	4	19
dislike	10	0.22184139269355022	3	3
loyal	10	0.2425990786475669	2	3
mate	10	0.21657232905629226	3	13
cycle	10	0.2601281578042288	3	11
nationalisation	10	0.11874305906924709	5	3
collar	10	0.16660724947340286	5	12
toxic	10	0.1871728491136629	3	1
closure	10	0.19538063128856367	2	8
temper	10	0.2540205381538427	4	9
instinct	10	0.15510501691804085	2	2
penalty	10	0.23513519367559987	2	4
kit	10	0.22138619783937297	5	4
ease	10	0.24120615572753482	2	9
faction	10	0.19568816338805908	4	2
rubbish	10	0.2254107685025149	3	3
super	10	0.2404649822866408	3	5
influential	10	0.285170022519801	3	1
prescott	10	0.2029434475995069	4	1
mercy	10	0.19956160726653677	3	5
mock	10	0.22541210940894377	3	4
alert	10	0.2904890942748951	2	7
reliability	10	0.19605736128801035	2	1
continent	10	0.17328440003556272	5	4
passion	10	0.19491031557558064	4	7
patten	10	0.15560735210589577	4	1
curb	10	0.19526957269857628	3	8
sex	10	0.21557250627151686	4	6
pool	10	0.28013649129888324	4	11
dramatically	10	0.2898672191504511	3	3
generous	10	0.27505785216187484	4	3
summit	10	0.19287646798380104	2	4
rigid	10	0.2757097671706221	4	5
victor	10	0.31110099146445175	3	2
evidently	10	0.3072395760958558	4	1
guilty	10	0.1513551943754742	4	2
await	10	0.23590260364493626	5	1
forever	10	0.23532031468180117	3	3
tail	10	0.21557971266138307	3	11
suppress	10	0.27063187046111564	3	5
resignation	10	0.17390889765086617	4	3
novelist	10	0.15074157772971866	2	1
preferable	10	0.21421962181016824	4	1
