Word	Frequency	Diversity	Clusters	Density	Synsets	WikiFreq
hardly	36	0.28281280717045004	9	0.44773787182670943	2	18146
universe	16	0.18524514811411877	4	0.45289755973925455	3	488
dumb	45	0.19278687016768686	13	0.5322356828542872	4	8836
important	178	0.2983023194284975	24	0.42763221005492286	5	516333
cottage	14	0.181740347994648	4	0.4402599675365668	1	204
owe	13	0.2345687166217063	4	0.4518446477919208	3	59
rocket	4	0.21574775671373214	2	0.5525415104630111	7	27552
cardinal	5	0.21880614489993616	2	0.6566486237116939	6	25583
characterize	7	0.26268677108127114	3	0.4217725901855279	2	248
slot	3	0.19080504814675736	2	0.6801328791072091	8	3234
drive	90	0.3436106350433666	16	0.40922108894306314	34	3732
billy	4	0.12879706814248323	2	0.6052219046346463	2	407
materialistic	4	0.17111227479954907	2	0.5210520522641813	2	56
miles	6	0.23044317752495416	3	0.46061963468049677	8	58904
drizzle	4	0.14378772752822486	2	0.5608088087686293	3	243
rust	6	0.18544127139014974	3	0.5825803585941378	8	240
india	11	0.2211222167238284	3	0.4444586438259963	1	68391
inference	3	0.08978994973554304	2	0.7037259201476656	1	1020
milk	10	0.24141333633864276	3	0.43035224180117293	7	20140
cunning	3	0.109969062595628	2	0.7992558470953721	5	4283
swede	3	0.18468561442716366	2	0.6254276666349174	3	173
overpower	3	0.11774505465351415	2	0.8481937165731052	2	39
russell	5	0.23889548648574593	2	0.5821233521722682	7	137106
brigade	4	0.1129357673877027	2	0.7146730540812243	2	93
court	130	0.23711746795038632	26	0.4582694758638429	14	1346
lee	14	0.2830209669402076	5	0.4162113988555108	9	14466
negotiate	10	0.2075862380321754	4	0.4925895307831542	2	255
convertible	3	0.20978271446540722	2	0.622864791529827	6	1881
refuse	52	0.2076686310560316	9	0.42200053462668025	7	1465
engrave	8	0.19245983659154547	2	0.6226433507996474	4	2847
richards	4	0.23729797753589113	2	0.47350039128637944	1	45447
surge	8	0.1607977760200755	3	0.6156222788318645	8	210
imagine	34	0.25844412099232356	9	0.3492583641107855	2	39
personality	22	0.2434571407675089	5	0.44100743652014135	2	14496
endure	6	0.18871178966758162	2	0.4617497292351788	7	346
roach	8	0.21095783286860748	3	0.5752163984707024	7	1165
stair	9	0.15907925190418132	1	0.4803089785395314	1	26288
ferocity	3	0.1232239279508196	2	0.6943152403226631	1	101
adoption	6	0.18606711476307028	2	0.5806676521249411	3	222
molt	5	0.12200545861315526	3	0.7721039168726653	2	267
contra	8	0.19810377086604217	3	0.5195120912984621	1	3234
objection	9	0.14624552934541124	4	0.5442700816661626	4	1322
ben	9	0.1417271769188744	6	0.5643846824384259	1	5709
striker	4	0.16584524874896447	2	0.7049293829598962	5	9969
sewage	3	0.12965611830121096	2	0.7645280492925677	1	1502
scene	64	0.2442162094070732	11	0.4624883337378764	10	350294
sprang	5	0.18485262436418512	3	0.501569209393291	5	438
patch	9	0.2780829804543521	4	0.5044909796739241	13	1166
solemnly	3	0.18365385427956904	2	0.6421708178327591	1	44
rebel	15	0.27436120576116674	4	0.5451907124559218	5	36331
philosophy	34	0.2321576943649056	8	0.3974667655247209	3	60522
linen	4	0.18465211890010738	2	0.44022535725098916	3	105
accessible	12	0.22162623845871907	4	0.45623109132467	4	1486
tighten	6	0.20690084709285625	2	0.641827074381203	4	112
terrorist	9	0.19785379826367333	3	0.47232208755287164	1	59261
immigration	8	0.17361209647249176	3	0.5967707744317091	2	51
outs	5	0.18142767496603082	3	0.5724761837101654	4	2367
simultaneously	5	0.21595578235004592	2	0.5885293581330067	1	4882
calibre	7	0.2219777841687391	3	0.5231247540696738	2	1222
pianist	5	0.1583932683822581	2	0.6835549293020531	1	3440
mathematics	6	0.13391607773924832	3	0.5760186598862314	1	44140
alongside	23	0.33753384068303666	6	0.42789025307732725	1	191474
cherish	4	0.22004905922297965	2	0.6099530339247425	1	1296
pol	6	0.18636669435490838	3	0.7288304747383498	1	1389
bankruptcy	3	0.1473227871408025	2	0.8276065385674902	3	4325
want	239	0.23331334589994973	36	0.3442215642912634	9	476670
roth	22	0.19452118495269374	5	0.4370784822887326	1	23544
smith	31	0.2623694140585522	8	0.41494007604316	10	51797
night	126	0.2440359873641706	24	0.38407725662524417	8	2262
ring	23	0.29538993593437074	5	0.3859299201501994	15	11674
distrust	3	0.12062617894842668	2	0.5073142356858673	3	266
firstly	4	0.21391409572377648	2	0.5363490590974018	1	13489
sociology	6	0.19480851514906075	3	0.4201440090089477	1	15768
ease	10	0.24120615572753482	2	0.3100296820205246	9	166
owned	8	0.2349358008891249	4	0.5903940317247236	2	27453
takeover	15	0.17041850089820984	3	0.526471278974348	2	1478
slump	4	0.19440934748070063	2	0.46384870680921375	6	789
renew	6	0.25318834921127303	2	0.6297008317788148	2	32
sequence	27	0.25782784382672447	7	0.49531669229205033	7	2147
burial	3	0.16705846857175613	2	0.6140285623092254	2	1002
greatly	3	0.17392037620592193	2	0.6756841730514886	1	16093
availability	8	0.17929611813469826	2	0.4992670308037791	1	2141
winner	16	0.25991355601221006	4	0.5563095230317547	3	1607
rev	5	0.09365042282165	2	0.7980503725982406	2	82
matrimonial	7	0.14251342734371644	3	0.728938915677727	1	816
competitor	10	0.27002947673543326	2	0.46017986518196907	1	3762
filter	14	0.24024436104029423	6	0.46561448364377384	5	57770
uk	73	0.33298331433766176	12	0.4767640132664987	1	654
generate	24	0.28427826075426904	5	0.4718784477835647	4	511
temperament	3	0.15100790364169334	2	0.5177867905775594	3	845
mighty	6	0.2204827178069874	3	0.6510056189366984	2	96
serge	4	0.1826000576805149	2	0.7408864211879082	1	244
according	65	0.24251905920874137	11	0.4741251724322008	4	778976
electronic	7	0.2507012851072629	3	0.46704302913571694	2	82
mujahedin	5	0.12410941670345481	3	0.5860892119141069	1	112
ur	5	0.2032025414887828	3	0.551723361272474	1	79
employ	33	0.3202976158452995	10	0.4340117178899907	3	980
aides	3	0.1603700871680854	2	0.6436829792638002	5	122
lateral	8	0.23609456276763316	4	0.42770096913226086	3	2927
contestant	5	0.11480996944568034	2	0.729655151757078	2	11101
platform	15	0.2550738464222546	3	0.457323295058997	5	33675
ambition	6	0.1873343582263047	1	0.56220135142949	3	3608
reply	28	0.17622369015427913	6	0.43125907187285406	3	423
cotton	5	0.22113998010875333	3	0.43438219713589743	5	107
evil	8	0.1680402251391617	4	0.49328129884148	6	654
sussex	9	0.235899586332469	3	0.4934582496230448	1	57117
compete	14	0.19143650583874186	4	0.5241799717196973	1	855
spring	38	0.29206784042033673	10	0.4281712978571963	11	19179
weave	9	0.24928963993876246	4	0.5241788473591493	5	3260
unreasonable	7	0.19104947078306495	4	0.647853177662731	2	280
technological	5	0.17684788206742028	3	0.6244684126421894	2	11060
bill	43	0.28884745755681357	10	0.46479421843728025	13	42536
lowbrow	6	0.11941890425887607	3	0.6463510621920737	2	173
smile	23	0.1995751103821521	5	0.4020896669679604	3	37562
fray	4	0.20252567070672217	2	0.47658777492264803	3	2677
alcoholic	8	0.20264850932969505	2	0.40468688135322134	3	2794
mac	7	0.21474370371932444	3	0.5056495807188369	1	2210
tulip	3	0.1392788068865666	2	0.7395383696317894	1	2796
miner	6	0.1440222661821059	3	0.5899628289524391	1	6851
broadcasting	5	0.19652424641287683	1	0.6469168684950287	5	84374
reason	128	0.21361289841212175	20	0.44297591813071174	9	1103
gaelic	7	0.16997133450166713	3	0.6384196561170608	2	379
bottom	26	0.2229560937090245	8	0.49330078836806035	12	1580
mild	9	0.27048209471008894	5	0.4261556312554211	3	976
hit	28	0.32235983145420366	5	0.42703493227612893	24	68
guaranteed	3	0.12570982228754268	2	0.6971551593555738	4	1684
upwind	4	0.13168281373341464	2	0.8159134747678028	3	73
autonomy	3	0.114857123114024	2	0.6435074819138769	2	261
behavioural	3	0.09362284980536655	2	0.5670023654688586	1	1171
hawaii	4	0.18675450397657273	2	0.5110053891342198	2	88867
par	5	0.27618324850584736	2	0.3914885204527872	3	253
connolly	3	0.18458499838328205	2	0.6910600561542113	1	14942
flood	9	0.22792496225088524	3	0.4666494692607658	10	1561
relieve	9	0.27564283866165495	2	0.46474476698739287	11	232
decorative	8	0.24162729876790617	3	0.4750496564250236	1	3461
predominantly	9	0.28347678820733263	4	0.493726642487466	1	694
shower	3	0.2077914707710464	2	0.5577962826013313	11	3224
11th	4	0.16795102066015727	2	0.6641645767520787	1	106303
cran	3	0.1284449602161061	2	0.7600066814301819	1	129
salmonella	3	0.08138701331506253	2	0.6145163885188052	1	392
crucially	4	0.22530114669682708	2	0.6008458931345774	1	469
eccentric	6	0.21391157999103272	2	0.48655775122392037	4	1137
productive	9	0.24767067138554064	3	0.5283248146431745	4	819
uncle	6	0.17586194963038404	3	0.3907320068007898	2	101
signifier	3	0.0616759625517234	2	0.7051239760454223	1	47
meet	171	0.331396157701145	28	0.4072565632486047	15	2076
canada	8	0.24306906970998843	3	0.5700112619880576	1	59
outside	69	0.32058666326077934	15	0.4330600461027351	14	365940
recycle	8	0.22090681299523626	4	0.4893694099403091	2	33
outlet	7	0.19588338839938801	3	0.4843775170575368	4	3436
european	114	0.31158239124011333	24	0.4317669682364409	2	7078
bankrupt	3	0.1653534711680956	2	0.6493776042769981	3	506
crack	6	0.21785619304195716	3	0.4856976698720062	24	1790
tough	23	0.28147045491803274	5	0.3728493317086497	12	96
cannon	3	0.13632814489087763	2	0.5929113159915467	8	28527
intend	18	0.24226692336090855	6	0.4682443078921794	4	601
electrification	3	0.07898884186033721	2	0.8975113127228458	2	2077
saturday	26	0.20314731596994695	7	0.4498456841502457	1	70
traveller	12	0.23079753036376108	4	0.5410158776286704	1	9043
dawdle	3	0.18437525449886846	2	0.5351652608218812	3	34
comrade	11	0.22108931923478262	3	0.4146901026398082	3	4193
supercomputer	3	0.11583323189894357	2	0.7765242362406745	1	641
need	416	0.29116765620939383	53	0.40743122960416567	7	573048
baton	4	0.18612956418944315	2	0.5369982012605854	5	6440
discharge	4	0.25578481794443386	2	0.5625228852663151	20	2415
fascist	11	0.19821223211153052	4	0.5166615983283643	2	9903
sweat	3	0.10177066495273486	2	0.7306904190985315	5	421
nightmare	5	0.17836030960108656	2	0.6273716945553441	2	25726
rot	7	0.19315591659346104	3	0.5191563275178338	5	2513
edit	5	0.2397678393642951	1	0.6264300653251595	4	21802
raise	106	0.31405213547543614	15	0.43272029590256444	31	6098
proposition	7	0.20891915330230537	3	0.5254439233645831	6	612
munch	5	0.14607087545616998	2	0.7188103712362289	3	208
occasionally	23	0.3014404379696462	7	0.3699597423954895	1	85378
em	14	0.2766734810646429	5	0.4706155765063371	2	39
capability	8	0.20570832670242917	2	0.5635720589978919	3	72760
spandau	4	0.04299723972771266	2	0.7759157795265285	1	2380
5th	6	0.287880941036089	4	0.5355525998705395	1	167138
ability	54	0.21004967147766904	11	0.42829334313811873	2	958
exclude	20	0.2688025588816986	4	0.4566159746483999	5	579
aunt	5	0.13200274142673002	2	0.6886217632078038	1	87
guerrilla	6	0.19117079659383732	2	0.5313837006375852	1	4832
pale	7	0.2105773758383209	3	0.5387171233342892	7	111
researcher	9	0.21729803217086996	3	0.4772589865207023	1	7256
atmospheric	5	0.2650696779196179	2	0.56364037499655	1	7925
massine	6	0.13306193428244784	2	0.6953005597310715	1	623
weak	16	0.3020376471885762	4	0.4131925200656241	12	878
internationally	3	0.17929384115945082	2	0.7939640718478499	1	63400
diamond	11	0.23856445562856274	4	0.5121884805661218	6	36550
ii	8	0.29030874193856765	3	0.5211314752196377	2	60
afterwards	14	0.2546288986343827	5	0.4073391094274387	1	85770
bridge	30	0.2568879601593678	9	0.5052842134519542	12	26569
treatment	38	0.25861782630054203	8	0.4186297644450724	4	1009
demeanour	3	0.17464409587711005	2	0.4205491032774213	1	768
strain	10	0.22320731873811153	3	0.4580375608902159	20	612
wander	10	0.18990971402093462	3	0.4119548450800934	5	87
wherever	8	0.17656406442758849	3	0.43321023528556857	1	12496
meadow	5	0.1975965872780255	3	0.6651718622026712	1	14763
pa	21	0.1734976174442439	6	0.46578496210348247	5	3003
galvanometer	4	0.09494953014985785	2	0.6901345815438709	1	474
package	20	0.3065241509914169	5	0.3814983880216263	4	620
conditions	4	0.1006014478400589	1	0.7665956171916739	16	68
impart	8	0.1834528312235047	3	0.5760383055260283	3	46
emotional	21	0.21851512960262295	6	0.45591057375355165	4	4413
unequal	3	0.22580842861427283	2	0.4386216301081979	2	660
climber	10	0.17844408887141422	3	0.5421790589088695	5	1804
manner	36	0.24490279490056435	9	0.39771478530032817	3	731
merger	16	0.19454263098438512	5	0.49910680506572785	2	4291
fond	3	0.13170460215520774	2	0.6862082979509609	4	4679
culture	59	0.2285176583708723	17	0.4306803012980941	8	125
intimacy	4	0.1340881083462431	2	0.6374533700654434	3	1105
overlap	3	0.14558049867419753	2	0.6908718876806952	5	102
mainly	33	0.3811116796920698	8	0.4608801054996443	1	227935
affinity	7	0.1426424441852164	3	0.5777004054643219	7	1995
rely	33	0.19040099942550845	9	0.4294014370436957	1	829
february	12	0.23196956584464598	5	0.48056274912466024	1	13639
full	145	0.35519425396031945	22	0.40820256777131636	13	1154
cd	8	0.18935118881887558	3	0.5915042938583718	5	2276
fascism	3	0.08335502812981906	2	0.6278560092966319	1	4571
tarnish	4	0.17625760105867105	2	0.592891167093861	2	271
shred	3	0.1735796421132658	2	0.7186323958526665	3	56
legality	3	0.12366146730308869	2	0.8288337825780208	1	6417
cathedral	6	0.19291227758800722	2	0.4042820185525965	3	47538
clarity	15	0.18870496322595398	5	0.3823618223714651	2	1995
vivid	6	0.2229134828503013	2	0.5867307585702375	4	10313
shock	24	0.28531233211673784	6	0.43544304683372576	17	14724
reformer	3	0.1389989166991201	2	0.49645374837313405	2	56
fare	3	0.21306686876980682	2	0.603978430027083	6	78
panic	6	0.14558278348636144	2	0.44774812433369643	4	25919
uncertainty	6	0.13673143542755592	3	0.5177517571403334	2	2050
divisional	4	0.15691908715329644	2	0.74627045382883	3	11898
disruptive	5	0.21614351902345894	3	0.5193714879328328	1	674
squeezing	6	0.21955523941010593	4	0.5434019072228632	10	1022
huge	33	0.3266266949883849	9	0.47348270708977386	1	113
cow	5	0.1728830991909167	3	0.5502141610450141	4	182
nuclear	57	0.1992412695334443	12	0.39763356813647677	4	44931
arbitration	6	0.13706288647874462	3	0.680128323887569	2	6283
doubt	81	0.17694154640957893	15	0.40707025927936813	4	446
moments	9	0.16654813875769076	4	0.46344121410773786	6	23306
municipal	6	0.10923323567086203	2	0.721706530207647	2	92859
liable	8	0.13955374570158147	4	0.7012371905226421	4	73
transmission	8	0.20695863845465937	4	0.6393217072664218	5	11914
sun	41	0.2396140972325092	10	0.5026990804312433	7	16154
every	156	0.29903568218089976	24	0.3752919306816867	2	108
cease	14	0.2345342512677198	3	0.5747202088170048	3	44
situate	3	0.09721364720261964	2	0.7133711208410359	2	7281
sword	4	0.042965813037554174	2	1.0	1	4538
pleasant	9	0.22226058053658843	2	0.5014329239938168	2	824
invest	15	0.2274269342414293	3	0.45905658150159967	5	1127
empty	18	0.28785472768888254	5	0.4302524062586286	10	150
recount	4	0.15236547168765588	2	0.6454703582539438	3	504
even	454	0.3176943665557097	59	0.37826207892771296	14	787
guideline	7	0.19828963032534602	3	0.44799322897777577	3	6274
salute	5	0.22576599322493324	2	0.4171268080055884	9	61
denominational	14	0.1686234221503238	5	0.5949100636929713	3	246
fresh	33	0.32209543163230336	7	0.4116860129078529	13	417
confidential	5	0.21553360584780226	2	0.4729316542915559	4	5036
crew	14	0.2181878771527497	5	0.48196165555455545	5	157
lash	4	0.1899780911751863	2	0.694508123048164	7	3343
present	176	0.36806749142768863	21	0.427132854660213	18	1259
marconi	3	0.11461845439483735	2	0.6893078616565871	1	7377
drawer	4	0.14953003735012266	1	0.5011346271444883	3	570
generic	3	0.018578646702798407	2	0.956425032331334	5	3728
ballerina	5	0.11019310786213277	2	0.5566105414981979	1	2045
happily	3	0.202027183937266	2	0.529341390865541	2	5845
atlantic	11	0.14295973464804695	4	0.5275146932834405	2	180
perry	3	0.216883539688854	2	0.5099824328848095	4	243
emission	7	0.16993250365464996	4	0.5142494522574542	5	4693
puppet	7	0.21892078350080318	3	0.46378113498252876	3	6051
eighteen	20	0.29195317816154853	4	0.4702273567111556	2	5038
ad	24	0.2744310019640704	4	0.44288746723424804	2	67
lurk	3	0.10880860340342997	2	0.6636199721215078	3	496
undergrowth	3	0.1478213875925399	2	0.6791754870779855	1	1596
watch	68	0.24709942296437876	13	0.3729875643232644	13	39
robust	8	0.258159228430378	3	0.4580169370869216	4	1157
quaint	4	0.1749302256896567	2	0.5227520168373357	3	128
trail	12	0.30492663745236426	2	0.4432840762710337	8	100346
develop	90	0.3371561078943619	16	0.4358902107308636	21	638361
tram	8	0.14174660798577327	4	0.6214223724554345	4	117
security	59	0.29690063918077125	1	0.37591772707606463	9	106
unfavourable	3	0.15407871698845188	2	0.8051459468713655	3	64
forgery	11	0.12045544518709782	5	0.5625831538760886	2	926
defeat	27	0.272156999836255	7	0.4463981588713534	4	6312
team	75	0.31951019964156896	11	0.4320617794617584	3	53276
absolute	24	0.2619853933143346	6	0.39654896004505413	6	42
lease	6	0.18047852222955965	2	0.4022249053866187	7	5935
stunt	6	0.23800046904620453	3	0.5540637347583207	4	1214
fleet	15	0.2763752434018468	4	0.4919443726271317	7	9415
suggestion	20	0.19082903430941406	4	0.3903247608201689	6	1055
feature	86	0.36083539472885506	16	0.46047940736517257	8	4315
background	20	0.27104038017995735	4	0.4191474733761503	9	261
thank	21	0.18675307520285192	6	0.43139948423366886	1	37149
arbiter	3	0.1355619643433862	2	0.7566630827410367	2	395
signal	29	0.2978080297657458	7	0.46152557136014216	6	10489
physical	55	0.2393796358171615	11	0.4273596811464763	7	233214
disarray	3	0.15617491412298568	2	0.6716718710480607	3	134
dinner	12	0.1752310900504178	4	0.542278877088763	2	549
attribute	12	0.2543438715046049	3	0.49905226959909993	4	1354
fund	89	0.2677456809289088	19	0.4483439821181562	9	19686
resignation	10	0.17390889765086617	4	0.5247292100075893	3	60347
quantitative	3	0.05877506649125319	2	1.0	3	3097
acetate	10	0.10801408512067938	3	0.7823536754217173	2	314
impersonal	3	0.11855921907221367	2	0.7533346807034992	2	1927
thing	233	0.21480739466988014	32	0.3761453454500541	12	1464
progression	3	0.139486808624628	2	0.5073243529829843	3	112
stub	4	0.20881851409983285	2	0.5423718986347063	9	772
track	37	0.32361495363494686	8	0.42175795003033933	16	4991
monthly	6	0.22620038044162735	2	0.41826257936843225	3	2835
corp	5	0.21589501101162178	2	0.6103085247668075	1	108
latin	18	0.27263581225285616	6	0.43212894956080977	7	436
tube	8	0.19989678116329304	2	0.6184627426944749	9	9033
indulge	6	0.14527545309865952	3	0.5823400416894916	4	121
